county_code,district_code,school_code,filler,test_year,subgroup_id,test_type,total_caaspp_enrollment,total_tested_at_entity_level,total_tested_at_subgroup_level,grade,test_id,caaspp_reported_enrollment,students_tested,percent_tested,mean_scale_score,percentage_standard_exceeded,percentage_standard_met,percentage_standard_met_and_above,percentage_standard_nearly_met,percentage_standard_not_met,students_with_scores,area_1_percentage_above_standard,area_1_percentage_at_or_near_standard,area_1_percentage_below_standard,area_2_percentage_above_standard,area_2_percentage_at_or_near_standard,area_2_percentage_below_standard,area_3_percentage_above_standard,area_3_percentage_at_or_near_standard,area_3_percentage_below_standard,area_4_percentage_above_standard,area_4_percentage_at_or_near_standard,area_4_percentage_below_standard,state_id
"","","",,2015,221,B,3743493,3663369,8065,7,2,458861,951,0.2,2524.7,14,21,35,31,33,951,22,36,43,16,52,31,17,64,19,0,0,0,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,8,2,468128,975,0.2,2531.3,14,17,31,28,40,972,18,34,47,16,53,31,15,52,33,0,0,0,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,8,1,468128,971,0.2,2554.8,10,36,46,32,22,970,21,50,29,21,53,25,11,68,21,20,59,21,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,11,1,455953,1242,0.3,2598.8,24,36,60,22,18,1240,33,49,18,31,47,21,20,60,19,35,49,15,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,11,2,455953,1232,0.3,2561.8,9,20,29,27,44,1232,17,36,47,14,54,32,12,56,31,0,0,0,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,13,2,3269379,6635,0.2,"",13,22,35,31,35,6631,21,35,44,17,50,33,16,54,30,0,0,0,00000000000000
"","","",,2015,221,B,3743493,3663369,8065,13,1,3269379,6632,0.2,"",17,31,48,25,26,6627,23,47,30,23,48,28,15,65,20,24,54,21,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,3,2,480079,26704,5.6,2499.9,52,31,83,11,6,26694,68,25,8,58,34,8,59,36,6,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,3,1,480079,26292,5.5,2483.7,51,25,76,16,8,26283,47,41,12,48,41,10,36,58,6,46,44,9,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,4,2,469688,26546,5.7,2545.7,52,29,81,15,4,26538,66,25,9,54,38,8,58,34,8,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,4,1,469688,26230,5.6,2535.0,56,24,79,12,9,26221,49,41,10,52,40,8,40,55,6,45,42,7,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,5,1,472972,26889,5.7,2575.7,52,30,82,10,7,26882,50,39,11,60,32,8,39,55,6,60,35,4,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,5,2,472972,27192,5.7,2580.9,56,21,77,16,7,27185,62,26,12,53,36,11,49,41,9,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,6,2,463721,26595,5.7,2618.3,57,22,80,15,6,26588,64,26,10,54,38,8,55,38,7,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,6,1,463721,26277,5.7,2600.4,46,37,82,12,5,26268,45,45,11,57,36,7,33,63,5,56,40,4,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,7,1,458861,25332,5.5,2626.1,44,39,83,11,6,25323,50,41,9,64,30,6,30,64,6,56,38,5,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,7,2,458861,25632,5.6,2645.6,59,23,82,13,5,25631,69,22,8,61,33,7,59,37,4,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,8,2,468128,25488,5.4,2669.9,62,19,81,12,7,25484,68,23,9,60,34,7,59,34,6,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,8,1,468128,25085,5.4,2642.7,42,41,83,12,5,25049,54,38,8,58,35,6,32,62,5,54,41,5,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,11,1,455953,23186,5.1,2681.9,58,28,85,10,5,23169,60,33,7,68,26,5,38,55,7,64,32,4,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,11,2,455953,23253,5.1,2703.6,50,26,77,14,10,23236,64,24,11,52,39,9,54,39,6,0,0,0,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,13,1,3269379,179291,5.5,"",50,32,82,12,7,179195,50,40,10,58,34,7,35,59,6,54,39,6,00000000000000
"","","",,2015,222,B,3743493,3663369,207628,13,2,3269379,181410,5.5,"",55,24,80,14,6,181356,66,25,10,56,36,8,56,37,7,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,3,2,480079,10230,2.1,2462.0,28,40,68,21,11,10225,46,38,16,38,47,15,39,50,11,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,3,1,480079,10200,2.1,2456.7,36,29,65,22,13,10199,34,47,18,35,49,15,24,67,9,34,53,13,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,4,1,469688,10193,2.2,2503.8,39,29,68,18,15,10189,34,49,17,38,49,13,26,64,10,33,50,11,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,4,2,469688,10225,2.2,2502.0,26,36,61,29,9,10223,41,38,21,31,52,17,35,48,17,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,5,2,472972,10190,2.2,2533.3,30,26,55,28,16,10183,37,38,25,30,48,22,28,53,20,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,5,1,472972,10170,2.2,2543.1,34,36,71,17,12,10169,34,48,17,45,42,13,25,64,11,47,47,7,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,6,1,463721,10466,2.3,2567.4,28,42,70,21,9,10463,29,53,18,41,47,12,22,70,8,41,52,6,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,6,2,463721,10504,2.3,2563.5,30,28,58,28,13,10502,38,40,22,29,53,18,31,54,15,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,7,2,458861,10506,2.3,2581.7,29,30,59,27,13,10502,41,39,20,33,52,15,32,60,8,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,7,1,458861,10457,2.3,2589.5,24,47,71,19,10,10445,32,51,16,47,43,10,19,70,11,39,52,9,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,8,1,468128,10641,2.3,2607.0,23,49,72,20,8,10635,38,49,13,40,50,9,20,71,9,38,53,9,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,8,2,468128,10735,2.3,2601.6,32,27,59,25,16,10731,41,38,21,32,54,14,32,54,14,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,11,2,455953,11717,2.6,2620.7,19,31,50,27,23,11706,32,42,26,24,57,19,25,59,15,0,0,0,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,11,1,455953,11799,2.6,2645.1,38,40,78,15,7,11783,43,48,9,53,39,7,26,64,10,50,44,6,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,13,1,3269379,73926,2.3,"",32,39,71,19,10,73883,35,49,15,43,46,11,23,67,9,40,50,9,00000000000000
"","","",,2015,223,B,3743493,3663369,87151,13,2,3269379,74107,2.3,"",28,31,58,27,15,74072,39,39,22,31,52,17,31,54,14,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,3,2,480079,46392,9.7,2422.0,13,31,44,29,27,46368,25,40,34,20,48,32,21,56,23,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,3,1,480079,46067,9.6,2415.3,19,24,43,28,28,46038,20,46,34,18,50,31,16,66,18,20,54,26,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,4,1,469688,44870,9.6,2458.0,20,25,45,23,32,44841,20,48,32,19,52,29,16,66,18,19,52,24,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,4,2,469688,45074,9.6,2459.3,11,26,37,38,25,45057,20,37,42,16,50,34,18,48,34,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,5,2,472972,44835,9.5,2485.6,13,18,31,33,36,44793,18,34,48,14,44,42,13,50,37,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,5,1,472972,44618,9.4,2499.1,18,33,51,22,27,44581,22,46,32,26,47,27,16,65,19,30,54,16,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,6,1,463721,44935,9.7,2522.8,13,35,48,31,21,44903,16,51,32,21,52,26,14,71,15,24,61,14,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,6,2,463721,45243,9.8,2511.6,13,21,35,35,30,45222,19,38,43,14,52,34,15,55,30,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,7,2,458861,45998,10.0,2523.0,12,22,35,33,33,45977,20,37,42,16,53,31,15,68,17,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,7,1,458861,45753,10.0,2541.7,11,37,48,27,25,45722,18,50,31,25,51,24,13,67,20,22,57,20,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,8,1,468128,47111,10.1,2559.2,11,38,49,30,21,47042,22,50,28,21,54,24,12,69,19,22,58,20,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,8,2,468128,47566,10.2,2534.2,14,18,32,30,38,47543,19,36,45,15,55,29,14,54,32,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,11,2,455953,53736,11.8,2547.5,7,18,25,27,48,53650,14,35,51,10,52,37,10,58,31,0,0,0,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,11,1,455953,53897,11.8,2589.7,20,36,56,25,19,53784,29,52,19,29,49,22,16,63,20,31,53,15,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,13,1,3269379,327251,10.0,"",16,33,49,27,24,326911,21,49,30,23,50,26,15,67,18,24,56,19,00000000000000
"","","",,2015,224,B,3743493,3663369,389376,13,2,3269379,328844,10.1,"",12,22,34,32,34,328610,19,37,44,15,51,34,15,56,29,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,3,1,480079,743,0.2,2425.4,21,26,48,29,24,743,22,48,31,23,50,26,17,67,16,22,55,24,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,3,2,480079,746,0.2,2433.4,18,31,49,29,23,746,33,39,28,26,45,29,25,54,21,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,4,2,469688,740,0.2,2465.3,14,24,38,40,22,740,23,37,40,19,48,34,21,44,35,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,4,1,469688,746,0.2,2463.2,23,24,47,24,29,746,21,49,30,23,53,24,14,68,17,21,50,23,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,5,1,472972,822,0.2,2503.7,19,32,51,26,23,820,21,48,31,27,49,24,14,67,20,32,54,14,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,5,2,472972,823,0.2,2494.8,16,19,35,33,32,823,22,35,42,16,46,38,13,53,33,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,6,2,463721,798,0.2,2524.6,18,20,39,34,27,796,24,38,38,18,51,31,19,52,29,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,6,1,463721,799,0.2,2529.9,16,37,52,27,21,797,19,50,31,26,50,24,16,71,13,24,61,14,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,7,1,458861,836,0.2,2548.4,11,41,51,28,21,836,19,51,30,28,53,18,12,69,20,22,61,18,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,7,2,458861,837,0.2,2540.0,16,25,41,33,26,836,24,41,35,19,56,25,19,68,13,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,8,2,468128,841,0.2,2551.5,17,20,38,30,32,841,24,36,39,19,56,25,19,52,29,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,8,1,468128,837,0.2,2568.0,13,38,50,32,18,835,24,50,25,27,52,21,13,68,19,26,56,18,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,11,2,455953,1075,0.2,2563.5,10,18,28,30,42,1073,19,36,45,14,51,34,13,58,29,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,11,1,455953,1090,0.2,2595.4,23,34,57,25,18,1089,31,49,20,34,45,20,17,62,20,33,51,15,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,13,2,3269379,5860,0.2,"",15,22,38,33,30,5855,24,37,39,18,51,31,18,55,27,0,0,0,00000000000000
"","","",,2015,225,B,3743493,3663369,7012,13,1,3269379,5873,0.2,"",18,33,51,27,22,5866,23,49,28,27,50,22,15,67,18,26,55,18,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,3,2,480079,77238,16.1,2461.1,29,38,67,21,12,77177,45,37,18,39,45,15,38,50,12,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,3,1,480079,76902,16.0,2456.6,36,28,64,22,14,76855,36,45,18,33,49,17,29,62,9,33,52,14,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,4,1,469688,77794,16.6,2502.3,38,28,66,18,15,77734,36,47,17,35,51,15,29,62,9,31,52,12,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,4,2,469688,77772,16.6,2501.2,26,35,61,29,10,77722,40,38,22,33,51,16,35,47,18,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,5,2,472972,80829,17.1,2532.7,30,25,55,29,16,80786,36,37,27,31,48,21,28,53,20,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,5,1,472972,80775,17.1,2541.5,34,36,70,17,13,80745,37,46,17,42,43,15,27,63,10,44,48,8,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,6,1,463721,81055,17.5,2561.9,26,41,67,22,10,81007,30,52,18,36,50,14,24,69,7,37,56,7,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,6,2,463721,81329,17.5,2560.3,29,28,57,29,14,81289,36,40,24,29,53,18,30,54,16,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,7,2,458861,80353,17.5,2578.4,29,29,58,27,15,80312,39,39,22,33,51,15,32,59,9,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,7,1,458861,80201,17.5,2585.5,24,45,69,20,11,80153,34,50,16,41,46,13,23,67,9,36,54,11,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,8,1,468128,81882,17.5,2602.5,23,46,69,22,10,81819,38,47,14,38,50,12,22,68,10,34,55,11,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,8,2,468128,82292,17.6,2594.0,30,25,56,26,19,82244,37,38,25,33,52,15,30,53,17,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,11,2,455953,82268,18.0,2613.2,20,27,47,26,27,82117,32,37,31,26,54,21,25,56,19,0,0,0,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,11,1,455953,82770,18.2,2638.3,38,36,74,17,9,82602,47,43,10,47,41,12,27,61,11,46,45,9,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,13,1,3269379,561379,17.2,"",31,37,69,20,12,560915,37,47,16,39,47,14,26,65,9,37,52,10,00000000000000
"","","",,2015,226,B,3743493,3663369,657765,13,2,3269379,562081,17.2,"",27,30,57,27,16,561647,38,38,24,32,51,17,31,53,16,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,3,1,480079,9681,2.0,2456.7,38,26,63,21,15,9677,37,43,20,34,47,18,29,61,10,34,50,15,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,3,2,480079,9825,2.0,2461.3,31,34,65,20,14,9818,46,35,19,40,43,17,39,48,13,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,4,2,469688,9089,1.9,2502.4,29,31,60,28,12,9085,42,35,23,35,47,19,37,43,19,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,4,1,469688,8973,1.9,2503.0,40,26,66,17,17,8964,38,45,18,36,48,15,30,60,9,33,48,13,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,5,1,472972,8413,1.8,2543.2,36,34,70,16,14,8412,38,44,18,44,41,15,28,62,10,46,46,8,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,5,2,472972,8529,1.8,2533.1,32,23,55,26,19,8528,38,34,28,32,45,23,30,50,21,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,6,2,463721,7954,1.7,2555.6,29,25,54,28,18,7947,36,37,27,29,50,21,31,51,18,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,6,1,463721,7943,1.7,2560.0,27,39,66,21,13,7936,30,50,20,37,47,16,24,68,9,37,54,9,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,7,1,458861,7342,1.6,2584.1,25,42,67,20,13,7337,34,48,18,43,43,14,23,66,11,37,51,12,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,7,2,458861,7420,1.6,2576.4,30,26,57,26,18,7413,40,35,25,34,48,18,33,57,10,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,8,2,468128,7241,1.5,2590.4,32,22,54,24,22,7239,38,33,28,34,48,18,32,49,20,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,8,1,468128,7089,1.5,2601.8,25,42,68,21,12,7081,39,44,17,40,46,14,23,65,11,36,51,12,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,11,2,455953,6199,1.4,2611.9,22,25,47,24,29,6184,33,34,33,27,50,22,26,53,20,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,11,1,455953,6224,1.4,2636.2,38,34,72,16,12,6208,47,41,11,46,39,14,28,58,13,47,43,9,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,13,2,3269379,56257,1.7,"",30,27,57,25,18,56214,39,35,26,33,47,20,33,50,17,0,0,0,00000000000000
"","","",,2015,227,B,3743493,3663369,64136,13,1,3269379,55665,1.7,"",33,34,67,19,14,55615,37,45,18,39,45,15,27,63,10,38,49,11,00000000000000
1,"","",,2015,1,B,134777,130909,130909,3,2,17687,17296,97.8,2432.6,23,26,49,23,28,17290,34,32,34,29,40,30,28,49,22,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,3,1,17687,17122,96.8,2417.8,24,21,45,23,32,17113,25,40,36,23,43,33,20,59,21,23,49,28,01000000000000
1,"","",,2015,1,B,134777,130909,130909,4,1,17437,17004,97.5,2462.5,27,21,47,19,34,17001,24,42,34,25,44,30,20,59,21,22,47,26,01000000000000
1,"","",,2015,1,B,134777,130909,130909,4,2,17437,17110,98.1,2473.8,22,24,45,29,26,17105,31,30,39,26,43,31,27,39,33,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,5,2,17365,16757,96.5,2508.6,27,17,44,25,32,16751,32,28,40,26,37,37,24,43,32,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,5,1,17365,16639,95.8,2507.5,26,28,54,18,28,16635,27,40,32,32,39,28,21,59,21,35,48,17,01000000000000
1,"","",,2015,1,B,134777,130909,130909,6,1,17089,16475,96.4,2528.0,20,30,50,25,25,16458,22,44,34,28,43,28,17,65,17,29,54,16,01000000000000
1,"","",,2015,1,B,134777,130909,130909,6,2,17089,16636,97.3,2526.1,24,18,43,27,31,16621,29,31,40,24,44,32,24,47,28,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,7,2,16462,15992,97.1,2546.4,25,20,44,25,30,15981,32,30,37,27,44,29,27,58,15,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,7,1,16462,15776,95.8,2552.1,19,33,52,21,26,15766,24,43,32,33,42,24,17,62,20,29,49,21,01000000000000
1,"","",,2015,1,B,134777,130909,130909,8,1,16509,15487,93.8,2571.5,19,34,53,25,22,15482,29,43,27,30,46,24,17,63,19,28,51,20,01000000000000
1,"","",,2015,1,B,134777,130909,130909,8,2,16509,15795,95.7,2562.5,27,16,43,22,34,15785,32,29,39,27,46,26,27,46,27,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,11,2,15793,13918,88.1,2588.8,20,19,40,22,38,13889,30,29,40,22,46,31,23,52,24,0,0,0,01000000000000
1,"","",,2015,1,B,134777,130909,130909,11,1,15793,13925,88.2,2609.1,31,30,61,20,18,13861,37,44,18,40,38,20,23,58,18,38,45,14,01000000000000
1,"","",,2015,1,B,134777,130909,130909,13,1,118342,112428,95.0,"",24,28,52,22,27,112316,27,42,31,30,42,27,19,61,20,29,49,20,01000000000000
1,"","",,2015,1,B,134777,130909,130909,13,2,118342,113504,95.9,"",24,20,44,25,31,113422,31,30,39,26,43,31,26,48,26,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,3,2,17687,8768,49.6,2433.7,24,26,50,22,28,8763,35,31,34,31,40,30,28,48,23,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,3,1,17687,8673,49.0,2408.1,21,20,41,23,36,8667,22,39,40,19,43,38,19,58,24,21,47,32,01000000000000
1,"","",,2015,3,B,134777,130909,67032,4,1,17437,8776,50.3,2453.1,24,20,44,19,38,8775,22,41,37,21,44,35,20,57,22,20,47,28,01000000000000
1,"","",,2015,3,B,134777,130909,67032,4,2,17437,8839,50.7,2475.2,23,23,46,28,26,8836,33,28,38,27,42,31,28,39,33,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,5,2,17365,8509,49.0,2508.4,28,17,45,23,32,8505,33,27,40,26,37,37,25,42,33,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,5,1,17365,8451,48.7,2494.6,22,27,49,18,33,8447,24,39,37,27,39,34,19,59,22,32,49,19,01000000000000
1,"","",,2015,3,B,134777,130909,67032,6,1,17089,8286,48.5,2514.8,17,28,45,25,30,8273,20,42,37,23,43,33,16,64,20,25,55,19,01000000000000
1,"","",,2015,3,B,134777,130909,67032,6,2,17089,8362,48.9,2522.5,24,18,42,26,32,8352,29,30,41,24,43,33,24,46,30,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,7,2,16462,8168,49.6,2543.3,25,19,44,25,32,8161,32,29,39,27,43,29,26,57,17,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,7,1,16462,8062,49.0,2538.4,16,31,47,22,31,8057,22,42,36,28,42,29,16,61,22,26,48,25,01000000000000
1,"","",,2015,3,B,134777,130909,67032,8,1,16509,8002,48.5,2556.7,16,32,48,25,27,7999,26,42,32,25,46,29,16,61,23,24,51,24,01000000000000
1,"","",,2015,3,B,134777,130909,67032,8,2,16509,8143,49.3,2558.3,27,16,43,21,36,8138,32,28,41,27,45,27,26,45,29,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,11,2,15793,7160,45.3,2584.9,21,18,39,20,41,7143,30,27,43,24,44,31,24,49,26,0,0,0,01000000000000
1,"","",,2015,3,B,134777,130909,67032,11,1,15793,7126,45.1,2596.4,28,30,57,20,22,7087,35,44,20,35,38,25,22,56,21,35,46,17,01000000000000
1,"","",,2015,3,B,134777,130909,67032,13,1,118342,57376,48.5,"",20,26,47,22,31,57305,24,41,34,25,42,32,18,60,22,26,49,24,01000000000000
1,"","",,2015,3,B,134777,130909,67032,13,2,118342,57949,49.0,"",25,20,44,24,32,57898,32,28,39,27,42,31,26,47,27,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,3,1,17687,8449,47.8,2427.7,28,22,49,23,28,8446,28,40,32,27,44,29,22,60,18,25,50,25,01000000000000
1,"","",,2015,4,B,134777,130909,63877,3,2,17687,8528,48.2,2431.3,22,26,48,24,28,8527,32,33,35,28,41,31,28,50,21,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,4,2,17437,8271,47.4,2472.2,20,24,44,30,25,8269,29,31,40,24,45,31,26,40,33,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,4,1,17437,8228,47.2,2472.6,29,21,51,19,30,8226,27,43,30,29,45,26,21,60,19,25,48,23,01000000000000
1,"","",,2015,4,B,134777,130909,63877,5,1,17365,8188,47.2,2520.8,30,29,59,18,23,8188,31,41,28,38,39,23,22,58,20,38,47,14,01000000000000
1,"","",,2015,4,B,134777,130909,63877,5,2,17365,8248,47.5,2508.8,26,17,43,26,31,8246,31,29,40,26,38,37,24,44,32,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,6,2,17089,8274,48.4,2529.7,25,19,43,28,29,8269,29,32,39,23,45,31,25,48,27,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,6,1,17089,8189,47.9,2541.4,24,31,55,24,20,8185,25,45,30,34,43,23,19,66,14,33,53,14,01000000000000
1,"","",,2015,4,B,134777,130909,63877,7,1,16462,7714,46.9,2566.4,23,35,58,21,21,7709,27,45,28,39,41,19,18,63,18,33,50,16,01000000000000
1,"","",,2015,4,B,134777,130909,63877,7,2,16462,7824,47.5,2549.7,24,21,45,26,29,7820,32,32,36,27,44,29,27,59,14,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,8,2,16509,7652,46.4,2566.9,27,17,44,23,33,7647,32,30,37,27,47,26,27,47,25,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,8,1,16509,7485,45.3,2587.2,22,37,59,24,17,7483,32,45,23,36,46,18,19,65,16,33,51,15,01000000000000
1,"","",,2015,4,B,134777,130909,63877,11,1,15793,6799,43.1,2622.4,34,32,66,20,14,6774,40,43,15,44,38,15,23,60,15,42,44,11,01000000000000
1,"","",,2015,4,B,134777,130909,63877,11,2,15793,6758,42.8,2592.9,19,21,41,23,36,6746,30,32,37,21,47,30,23,55,22,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,13,2,118342,55555,46.9,"",23,21,44,26,30,55524,31,31,38,25,44,31,26,49,25,0,0,0,01000000000000
1,"","",,2015,4,B,134777,130909,63877,13,1,118342,55052,46.5,"",27,29,56,21,22,55011,30,43,27,35,42,22,21,62,17,33,49,17,01000000000000
1,"","",,2015,6,B,134777,130909,108453,3,2,17687,11921,67.4,2448.8,28,30,58,21,21,11917,41,32,27,36,41,23,35,47,18,0,0,0,01000000000000
1,"","",,2015,6,B,134777,130909,108453,3,1,17687,11874,67.1,2438.8,31,24,55,22,22,11868,31,42,27,29,46,25,25,60,15,28,50,21,01000000000000
1,"","",,2015,6,B,134777,130909,108453,4,1,17437,13197,75.7,2485.3,33,24,58,19,23,13196,30,45,24,31,47,21,25,60,14,28,49,18,01000000000000
1,"","",,2015,6,B,134777,130909,108453,4,2,17437,13185,75.6,2491.9,27,28,54,28,18,13182,38,32,30,32,45,23,34,41,25,0,0,0,01000000000000
1,"","",,2015,6,B,134777,130909,108453,5,2,17365,13666,78.7,2526.4,32,19,51,25,24,13662,38,30,33,31,40,29,29,45,26,0,0,0,01000000000000
1,"","",,2015,6,B,134777,130909,108453,5,1,17365,13663,78.7,2527.0,31,31,62,18,20,13661,33,43,25,38,40,21,24,60,15,41,48,11,01000000000000
1,"","",,2015,6,B,134777,130909,108453,6,1,17089,14089,82.4,2544.6,24,33,57,25,18,14079,26,47,27,33,45,22,20,67,12,34,54,12,01000000000000
1,"","",,2015,6,B,134777,130909,108453,6,2,17089,14122,82.6,2544.0,28,20,49,28,24,14114,33,33,33,27,47,26,28,48,23,0,0,0,01000000000000
1,"","",,2015,6,B,134777,130909,108453,7,2,16462,13903,84.5,2562.6,28,22,50,26,24,13894,36,32,32,31,45,24,30,57,13,0,0,0,01000000000000
1,"","",,2015,6,B,134777,130909,108453,7,1,16462,13815,83.9,2567.4,22,37,59,22,20,13805,28,46,26,38,43,19,19,64,16,33,50,16,01000000000000
1,"","",,2015,6,B,134777,130909,108453,8,1,16509,13748,83.3,2585.4,21,38,59,25,17,13744,32,45,22,33,47,18,19,66,15,32,52,15,01000000000000
